content/country,content/application_id,content/date,content/rating,content/title,content/body,content/body_length,content/vote_count,content/vote_sum,content/is_edited,content/id,content/author/name,content/author/type,content/author/id,content/response/date,content/response/id,content/response/body,content/sort_score/most_positive,content/sort_score/most_recent,content/sort_score/most_useful,content/sort_score/most_critical
us,634598719,2021-12-30T22:57:08Z,5,"As cliché as it sounds, it’s actually life changing","I’ve never written a review for anything before, but this program actually worked, so I felt like I had to. I tried Noom from May-November 2020 and, even though I didn’t hit my initial weight loss goal at the end of the 6 months due to getting busier, I still hit my goal by month 8. I’ve been off noom for a little over a year now, but the weight is still off and I even managed to lose additional weight. (For anyone wanting specific numbers, I started off at 175 lbs, was at 140 lbs by the end of my 6-month subscription, and I’m currently at 125 lbs.)

For anyone wanting to lose weight, I would highly recommend noom, but I would strongly urge you to also put in the work. Actually listen to the advice from the articles and see what works for you. I personally really liked the articles regarding habits (ie: how to break your habits, how to make new ones) because those are the ones that have stuck with me the most. And for anyone thinking they don’t have time for this: “It’s not that you don’t have time, it’s that you’re not making the time.” — quote from an exercise psychology professor that has stuck with me. Give this program an honest attempt by putting your best foot forward. Good luck to those who decide to try it!",1235,0,0,false,8186229424,Rey_12,Customers,351436470,2022-01-03T12:43:47+00:00,27204233,"Thanks for sharing the Noom love, Rey! Those are some impressive results! Keep up the awesome work building healthier habits with your Noom family!",1642148199,1641636519,1672890725,
us,634598719,2021-07-29T02:43:57Z,5,"Yes, this really works.","I started this app in December, after trying to track my calories with the My Fitness Pal app.  But I needed more than just tracking calories. This app changes your relationship with exercise and food. If you commit to it you will lose weight. Each person is different, for me personally - it was primarily portion control. I understand now why I couldn’t lose weight, I was eating more calories than I was burning every day. That statement sounds very simplistic, but I understand why now. I ate a lot of the right foods, but not enough. Noom teaches you how to choose whats right for you in every situation. The combination of the daily exercises, tracking food, tracking exercise, the support network of your group, and your coach all culminate into teaching you how to lose weight and keep it off. Sometimes the daily exercises don’t pertain to your situation, so you can glide through those exercises. But when you realize the exercises that pertain to you? It just clicks. You realize ‘this is the issue I have...  I understand what I need to do to rev up my metabolism and lose this weight.’  I joined for a year, I decided to give myself a year to slowly lose this weight and keep it off. I’ll be at my goal weight of 130 pounds by November, I have no doubt.   This really works.",1287,0,0,false,7629669581,Noomer2021,Customers,189656567,,,,1629027642,1628252896,1672890724,
us,634598719,2020-12-17T14:20:08Z,5,"A real review, from someone who rarely posts reviews","Simply put: I was a total skeptic, as my experience of these things is that they are both expensive and rarely work. Big surprise: Noom really does work. I’ve been on it for about 6 weeks and have already lost 5 pounds, and it has never felt like a chore, a burden. or a project. And this occurred with my 50th birthday AND Thanksgiving in the middle, folks. Wow. Just gradual, natural, and healthy. I’ve formed new and better eating habits, am far better at balancing the types of food I eat, and have gotten past several (inevitable) low periods with the help of my coach and Noom’s cognitive behavior-changing content - which is really fun and life-affirming to read, I promise you. Best moment: when I asked the coach if I could slip in a dose of my favorite French toast every so often and she replied, “Are you kidding? Of course! It’s all about moderation!” It’s lovely to hear that from someone other than myself - and I enjoyed every bite, and then went right back to my regular habits. Didn’t have any regrets, didn’t start craving more. Bottom line: most apps/plans target only one or two pieces of the puzzle. Noom is an end-to-end strategy put into practice, that really helps you learn how to become healthier - while enjoying it! I rarely write reviews, but these guys deserve a great one. Thanks, Noom!",1318,2,2,false,6763099105,gemstar510,Customers,38829885,2020-12-18T20:03:29+00:00,19861758,"We are so happy to hear you are achieving your goals with Noom! We feel honored that we could help you along the way and are confident that with your new skills, you'll have no problem achieving your future goals! ✨",1609658418,1609098614,1672890723,
us,634598719,2020-09-22T00:21:16Z,5,"New features could help, but I love it!","I think after the first day alone, I’m already learning more about different ways calories can be presented and learning to pick better foods for making me feel full! I can confidently say I always just had people tell me to count them, and thought “60 calories was 60 calories.” I’m glad Noom tackles this myth day one. I think my mindset will be better going forward. 

I think another feature that could make it stand out would be water tracking, specifically adding water intake for foods heavy with it (like watermelon) and letting us know how much extra to drink if we’ve had high sodium. That’s so hard for me to consider, because I never really thought about my sodium intake to water ratio before. With the ability to add custom nutrition info to the app (and the wealth of uploaded items it already has) I think it would be pretty doable to create a system that says “you’ve had __ mg of sodium today, you need to drink __ oz / mL of water to balance it out.” 

I personally would love to be able to track my water and sodium relationship in Noom, but the app is already well worth it without this feature. Having a history of diabetes and heart disease, it’s important for me (and many others) to learn about how water and salt interact in my body. Thanks for listening Noom!",1286,3,2,false,6454433155,starry.ari,Customers,310432218,,,,1601951095,1601433975,1672890722,
us,634598719,2021-11-11T19:29:54Z,2,Feeling frustrated,"I am feeling very disappointedWhen I started this program I was looking forward to some helpful suggestions and coaching for ideas I am having trouble with by myself. I’ve been on the program for a while and my weight is actually more now than when I started, And when I ask for helpful suggestions I am being responded by what are my thoughts..My thoughts are I am seeking that guidance and help and that’s why I am trying to obtain helpful information in which I am not able to have those answers.. I really do like the part of helping to log my food for a daily intake however I have asked several times for guidance on calorie intake wondering if this would help he achieve my goals to lose the weight and I keep getting asked what my thoughts are for the amount I have no idea hug and that is why I am asking for some support help in guidance if this is not part of this program would you be able to recommend that is?  I started at 112 about 2 months ago & I am know at 112.8.  I do make healthy choices on food & right now my calorie intake on the app allows my calorie intake up 1200 calories so that is what I was going by.  Again I was told you can do more but I was looking for a suggested amount to help because I do not know what ballpark area I should be at.  I was hoping to be around 105 by now & like I said I am farther away than closer to that target area.. any helpful suggestions would be greatly appreciated..",1431,1,1,false,8013353104,Palmtree10,Customers,992996442,2021-11-12T23:39:35+00:00,26242027,"We're so sorry that you have not received as much support as you expected and we appreciate you sharing your thoughts here. This is definitely not our goal, as our mission is to always support our Noomers. Could you please reach out to us at ASreviews@noom.com so we can help? Thanks!",,1638263059,1672890721,
us,634598719,2020-11-22T17:36:46Z,5,"A life changer, no exaggeration!","Let me start by saying I have done weight watchers more times than I can count, at one point losing over 100 pounds...only to gain it ALL back plus more. So you know that 1) I have a lot of weight to lose & 2) I felt like I knew everything there was to know about why I was so overweight & what I needed to do, just wasn’t doing it. 

Well I was in for a trip to school! I have been with noom (actively doing the reading, sharing with my group, logging meals & weighing in, etc) for about 2 1/2 months now & have lost 11 pounds. While that’s not a speedy weight loss, it’s a safe one & one that I truly feel is going to last. I feel so in control in all areas of my life, not just food choices. Noom has literally changed my life for the better. And I sincerely feel like these are changes that are permanent, embedded in my thinking, reacting & feeling about life, personal relationships, food, activity, everything. 

I am constantly challenged, driven & inspired by my coaches & my group members. I had no idea that it would be possible for this 51 yr old know-it-all to be so impacted by an app. I cannot say enough how much I love this program. I highly recommend it, and if you try it, really lean into it. If you give Noom a true chance, it will be worth it. And might even change your life!",1298,0,0,false,6674310197,Soccermomkbg,Customers,36807995,2020-11-24T15:50:59+00:00,19325509,"Wow! We're so inspired by your dedication to your wellness! Keep up the awesome work, you got this!",1606663716,1606663228,1672890720,
us,634598719,2020-02-27T14:26:04Z,3,Great until it’s not,"I loved Noom through the first month. I actually lost 9 lbs and felt like I was finally on my way to weight loss. It’s now been nearly three months and I haven’t lost any more weight. Obviously I am responsible for my self control, but Noom doesn’t provide a system to make you feel back on track once you get off track. First, they send you 5-6 articles a day which get to be exhausting over a long period. Many articles build on each other so if you miss three or four days then you will see references from previous articles you won’t understand unless you go digging through those that you missed. When you’re struggling to revive motivation, becoming weighed down by information is not helpful. Second, the weight loss coaches are amateur. I’ve had two now and I’ve had the same issues with both: very slow response time and unhelpful advice. For response timing, I’ve waited as much as five days for a response to a simple question. As for the content of the advice, it’s mostly questions in a Socratic form or stuff that is already heavily hit on in the articles. If I ask a question, 90% of the responses are another question. “What can I do to stop my junk food cravings?” “Well, what are some habits you could form to avoid craving junk?” If I could answer that question, I wouldn’t have asked. I appreciate the system for what it is, but I did pay a lot of money to get the program.",1393,13,9,false,5587733571,Fnt21,Customers,1057344663,2020-03-02T21:58:11+00:00,13815611,We would love to help you!! Please reach us at ASreviews@noom.com right away! :),,1583298907,1672890719,
us,634598719,2021-05-07T15:29:23Z,4,What type of witchcraft??,"I downloaded Noom on May 1st...it’s now May 7th and I’ve officially lost two pounds with this app and it’s weird,funny, quirky little articles (the way they write their articles tho...it honestly makes my day). Now, I’ll be honest. The first two days went well. I logged all meals (even the crazy indulgent ones), did morning weigh ins and read all the articles). However days 3,4 and 5 I skipped weighing or logging...and days 4 and 5..no articles read. Life’s just been busy and I appreciate how the app understands that. Most apps or programs don’t really plan for the client to fall off the train or make a small mistake. But this app does. You open up the app after a few days of missed logging or reading and it doesn’t make a big deal about it. It doesnt make you feel ashamed for being human and making a simple mistake. I’m on the free trial but I’m 95% convinced I’m actually going to buy the plan at the end of next week. 
I still can’t believe I dropped two pounds in a week??? This app even convinced me to buy a new scale because I thought my old one was broken lol. Noom is perfect for you if you want a fun, light-hearted nudge in the right direction tbh. It focuses on helping a person first internally and that makes all the difference. Now I’m gonna go catch up on those articles😪⚡️⚡️⚡️⚡️✨✨✨💪💪💪💪",1314,1,1,false,7308932681,horatio's hamlet,Customers,993418907,,,,,1620906761,1672890718,
us,634598719,2019-09-18T02:42:04Z,2,Essentially starving yourself,"I had really high hopes for this app! First let me start off that after 2 weeks of your trial, they will charge you $130 for 4 months without notice. You also can’t get a refund if you’re not satisfied with that because “you had two weeks to cancel”. I guess that was my fault. Next thing is, you start off with a 2000 calorie budget and then it drops lower and lower. I feel as if Noom wants me to starve myself. I work outside, I am constantly sweating and walking around. I’m going to eat, and I shouldn’t have to feel bad about going over 1300 calories while eating healthy foods. Second of all, they list some foods that are high in nutrition like almonds/peanut butter and oatmeal as “red foods”. This makes me feel like I can’t eat anything, I only have so much time to make something quick and healthy that will fill me up until lunch time. Overall, I’m really not pleased with this app! I know it’s all psych tricks to make you break your bad habits but it’s just not working for me. I really wish I could get my money back. The only good part is counting my calories and seeing if my weight goes down by logging it in. I also believe they should let us take pictures of our meals for accurate calorie calculations, as in they measure how much calories our plate has and we list the things in them. That would help! I don’t recommend Noom if you’re broke like me, just constantly go to the gym and eat more veggies than yummy foods! That’s been working for me!",1469,33,29,false,4798036098,RaeganCadle,Customers,524525953,2019-09-18T17:00:45+00:00,10751517,So sorry that you did not have the best experience with Noom! We would love to know what went wrong here. Do you mind reaching out to us with your Noom account email at reviewsupport@noom.com regarding this? Thanks!,,1569344420,1672890717,
us,634598719,2021-01-20T13:16:43Z,2,"Nutrition info all wrong, tedious logging","I do like this app overall, I like the way it works and how it’s different than other programs, but logging food is such a pain. It could be so much better easier to log (seems like a lot of steps to get to the logging part and isn’t that an important piece of this app?) and then the nutrition information is often wrong. I initially liked that it had so many foods already in its database, but I find I have to check the info to the food packages and it’s often wrong, so then I have to input it separately or find a way to change my portion in the app to correctly log the calories I consumed. This is really annoying and a huge disappointment. I’ve used other apps like Lose It which seemed more accurate overall. Wish their databases could be updated. I contacted them once and they said that the info was wrong because the manufacturer changed their portion size since their last update. I can’t imagine almost everything in my house has been changed since their last update- get it together please!

Wanted to add that logging food is a tedious process. Would be nice to have faster ways to log and it to be a bit cleaner of a process. Since the tracking is important for me I’ll be going back to the Lose It app as their logging is so much easier. Noom- you are on to something great, but seriously get correct nutrition info and make logging for a lot easier!",1368,2,2,false,6892273132,Ad810,Customers,142349729,2021-01-22T07:23:33+00:00,20570872,We're glad to hear that you love our approach and really appreciate your feedback regarding logging your food! Our team can always be accessed at ASreviews@noom.com and would love to assist.,,1611537013,1672890716,
us,634598719,2020-10-26T17:38:46Z,5,When you are ready to change your life... start here,"I’ve tried everything to lose weight short of surgery,having my mouth wired shut, or a tapeworm. I was honestly checking into surgery  when a friend of mine said “try Noom”.   I said no.  I told her I was tried  of stuff ... A month had  passed and I saw her again...Again she said “try Noom”.  My answer ...no.  Late one night I turned on my tv and there was Noom. Be careful what you pray for lol.  So, I got on the app. They asked A LOT of questions, I answered as truthfully  as possible and I’m not gonna lie it was causing a bit of anxiety ... thinking I was going to have to change, no more eating out “normally” no more cup cakes (my favorites ) so many no’s in exchange for a smaller dress size.  Was it worth it? Could I do it???   Now that I’m doing it I’ve come to learn those are the lies that hold us back, that keep us from the freedom we (those of us who struggle) deeply crave.  The information , the personal help, the group chat, achieving a small goals is exciting.  Other things have been happening... I’m happier I do have more energy my skin looks better and I’ve actually saved money !!! That’s right and a lot of it by not eating out or grabbing on the go.  If you’re ready and like they say you believe that you can then try Noom.  You won’t be sorry😉",1277,2,1,false,6576666677,Velvet girl,Customers,210586275,2020-10-28T12:37:28+00:00,18756825,Wow! We are so inspired by your dedication and commitment to creating a healthy lifestyle! We love hearing about all of your non-scale victories too! Amazing results and we are so happy you decided to give Noom a try! 🧡,1605412362,1604376561,1672890715,
us,634598719,2018-07-12T05:37:52Z,5,Better than expected,"I’ve had good success with this program. It took twice as long as predicted, but then again I didn’t try very hard. In fact, I feel like I did very little and it still worked! The group stuff is great, the goal specialist is ok so long as you keep your expectations in check. The content, while the real content lasts, is excellent. It would be better slowed down and stretched out a bit, so it’s easier to retain.

Pros: 1. The program really works! 2. Activity/Active Calories/Steps data works flawlessly with Apple Watch/health kit 3. The support group and group coaches are awesome 4. Can read data from other (more robust and free) logging apps like MyFitnessPal if you prefer. 4. Great content for the first month or two

My complaints: 1. Food database is better than expected but nowhere near as great as MFP. 2. Logging salads is the worst. There’s no way to save meals or create recipes to save time 3. Weird technical issues. For example, if you want to change payment plans you have to delete the app and start over (Or so I was told). 4. Goal Specialists are hit or miss. 5. There’s no pricing to continue with your group and logging after you’ve reached your goal. So you continue to pay a premium price, or you quit.  6. The red, yellow, green ratio doesn’t quite work for vegetarians",1299,12,8,false,2889276896,wondergirl28,Customers,230977149,,,,,,1672890714,
us,634598719,2020-04-15T16:21:22Z,5,Works but is insulting to seniors in many ways and also to the physically challenged.,"This is a good app for weight loss. Most of the info isn’t new but it’s very well presented and is easy to remember.  The app however is meant for the younger generations.  There is one question which asks about which decade of age you are.  It cuts off after 60.  Not bad in itself. But it also just assumes that you can walk 10,000 steps a day, because nobody has arthritis or COPD right?  I just read a  bit of peppy advice  that said the changes made here will last a lifetime and that’s “a long time”!   Well Probably not for me.  It’s pretty clear that I am not in Noom’s intended group of clients (although it initially assured me that it has helped 70 year olds before). I wonder if their research included boomers. So I’m proceeding with caution.  I don’t need to be reminded that I’m old, and not as capable as I once was when I’m losing weight.  However,  it does keep reminding me that I’ve leaned more than I thought I did.  Overall it’s a great app if you are younger than say 55 or 60 or are not tired of agism already.  The info is useful and arranged in a logical an easy to remember fashion, but the writing seems shallow and overly commercial, considering the way it was advertised.",1201,2,1,false,5815822231,woolfiewoolfie229,Customers,44049455,2020-04-17T23:50:29+00:00,14742057,We are so very sorry to hear this! Our Support Team is here to help you at ASreviews@noom.com!,,1587534640,1672890713,
us,634598719,2022-08-26T15:49:10Z,4,Meal guide needs major improvements.,"Noom is good. I am having success with losing unwanted weight.

However, I purchased the meal guide and it really needs some work. I asked for a refund after the first meal plan they sent me. 30-45 minute preparations, no grocery lists, too many ingredients that don’t align well with other recipes in the week. It’s not realistic to think people right now are legitimately going to purchase this much food and prepare multiple meals every day that take at least 30+ in the kitchen. And my kids aren’t going to eat salmon patties. The meal plan also doesn’t align with the in app advice on budgeting calories. New Noomers: Skip the meal plan purchase especially if you are a busy mom with kids. Build a meal plan that includes two protein shake recipes you love and can rotate back and forth on so you aren’t buying $200 worth on ingredients each week and spending hours prepping food that only you are eating. Noom: Minimally, add the ability for the meal plan to auto generate a grocery list and it’d be great if clients could input a grocery budget that the meal plan is constrained to. Allow the meal plan to teach people to meal prep 2 lunch options before the work week starts. A weeks plan should resume ingredients you are asking people to purchase instead of mostly new ingredients for each recipe.",1307,0,0,false,9019489449,tonifromoklahoma,Customers,468957962,2022-08-27T19:52:52+00:00,31694446,"We’re glad that you’re enjoying what Noom has to offer, and thank you for your honest feedback about your meal guide experience, as it is appreciated! We want Noom to be the best app we can make, and your feedback is invaluable to that process. Feel free to reach us at ASreviews@noom.com with any additional feedback that you may have! We are always here to help! Thank you so much for letting us be a part of this health and wellness journey with you.",,1663007449,1672890712,
us,634598719,2021-08-29T22:42:27Z,2,Not for me,"I have been trying Noom for over two months and have lost a mere 3 pounds even though I log all my foods and stay within my daily alloyed caloric intake, engage with my group etc. they claim that there are no “good” or “bad” foods. However they have green, yellow and red foods. Which are basically a new label for “good” and “bad”. The lingo is geared to millennials (I’m GenX-  a natural skeptic). Their “psychology” is very sophomoric and didn’t work for me. I try to live a more ketogenic diet and this means too many red foods. They do have some cute lessons that did make me pause about what my triggers were, the type of eating I do emotionally, but I just found myself looking at the screen and saying, “Tell me something I don’t know”. And finally, this week the lessons wouldn’t open for me on the app and I received little help from the Noom group besides suggestions to update the app. Which I did, to no avail. Still can’t read the lesson. Speaking of the group, there are a variety of people in my group and I found most to be novices. They were excited if they passed up a fast food joint. I haven’t had fast food in ages.  I could’ve just food journaled  on my fitness pal or my Fitbit. Overall, this is a cookie cutter waste of my money. I’m feeling triggered LOL. It may work for those who have no knowledge of fitness and diet- but I kept waiting for prolific advice and found it simplistic and unsuccessful for me. Back to Keto and My Fitness Pal.",1467,4,4,false,7749461005,Tracy's Ipods,Customers,33161158,,,,,1631153417,1672890711,
us,634598719,2021-05-31T14:07:04Z,4,A work in progress!,"I’ve been using Noom since an introductory offer on April 23. I decided to catch my weight gain before it got out of control so I only have 8 lbs to lose but I was not succeeding on my own. Thought it was pricey but decided it would only cost more if I waited until I had 15 or 20 lbs to lose. I like the program and the fact that the daily messages (about 10 min worth of reading) are teaching me about the why of weight issues and how best to work with your own internal messaging. I like the group contact but my coach has pretty much been absent. She checks in maybe once a week so she isn’t available when I’m having a bad time. That is disappointing but the group is there so that helps tho the response is not always immediate when I need a boost most. That said, I never had that AT ALL in other programs. It can tedious to log all food I eat on the app but it is working. It has helped me see what gets me in trouble the most (mindless eating in front of a screen). Controlling that habit is a work in progress. Overall, I am so glad I found this. I can choose the calorie amount to eat and I have lost 5 pounds. I chose 1400 calories a day as opposed to the 1200 recommended. Slower this way but more realistic and less painful. I definitely recommend giving this program a try.",1288,0,0,false,7409937231,Gushy muscat,Customers,368000640,,,,,1623043620,1672890710,
us,634598719,2021-04-16T16:52:39Z,3,Great concept but application needs work,"I really like noom and have been using it for almost a month. The psychology behind eating is very informative and important. But I can’t give the app more than 3 stars because it drives me nuts that the food log is not super user friendly or efficient. It needs the ability to copy meals from one day to the next and then be able to adjust the portions. I know I can make a “recipe” for the foods but I want the ability to quickly adjust the portion sizes of individual items so that if I can stay within my calorie budget if my other foods changed from the day before. I wish there were more fraction options, too... not all foods will be measured in perfect quarters, what about adding 1/3 and 2/3?!? Also, when adding a new food to the app, when you go in to add the extra information (protein, carbs, etc.), once the keyboard is up on the iPhone, you can’t scroll down to input the bottom half of the screen’s information and you also can’t get the keyboard to go away. Additionally,  sometimes when you scan a food, the correct food pops up but the information isn’t correct (ex. it lists 100 calories but it’s actually 90 on the food label). There’s nowhere to adjust that and/or report it. PLEASE, PLEASE, PLEASE ADD THESE FEATURES/MAKE THESE CHANGES (similar to MyFitnessPal or Carb Manager) and then this will be the best! TIA!!",1338,1,1,false,7229186584,tadDDS,Customers,33274611,,,,,1619233083,1672890709,
us,634598719,2020-09-28T13:32:56Z,4,I like it for the most part,"I like learning about how my mind works in relation to food and why I eat what I eat. I was skeptical about weighing in every day but it turns out it’s super helpful to have a lot of data points, and it makes it less of a big deal when you pair it with purposely getting comfortable with seeing fluctuations. I was also skeptical about counting calories, but I understand now it’s more about figuring out what foods will satisfy you without excessively adding to your daily calorie intake. I wish there was even a little bit of focus on macronutrients. The fact that there is no distinction between healthy and unhealthy fats in the food tracker is troubling to me. Most importantly!! I am really really irritated by the tone some of the articles “speak” in. Not only is the sense of “humor” annoying, but some of them are just rude about people Noom doesn’t seem to think will be using their app. When every article that mentions work refers to working at a desk and hanging out in a break room with free snacks? And then trashes “waiters you just want to tell to stuff it”???? Not everyone using your app has an office job lol. The articles make me not want to log in and read them cause they’re truly so obnoxious. Overall, I like the methods of the program but I would love to see a LOT of improvement in the way the articles are written.",1342,2,2,false,6477563036,enj.h_,Customers,668915912,,,,,1601784104,1672890708,
us,634598719,2019-08-30T14:23:45Z,3,Mediocre and not worth the price.,"I’ve been using another app to monitor my macros and exercise for some time. I was having weight issues because of the humidity and swelling and no continued weight loss. It’s imperative I don’t gain weight as I’m an amputee and device fit is essential. What I discovered was it was environmental and plateau. My weight went up. It was muscular as my clothes did not fit any differently. My device didn’t fit good. That was weather and exercise related. It was hot and humid. I was doing interval training 5 days a week combined with biking. So when the weather changed everything changed and the plateau broke. My diet really remained the same. My devices began fitting the way they should fit once the humidity and temp dropped. 
 I was very unhappy with the way food was categorized by caloric density. I could not understand why some high fat foods were Yellow and other foods were Red. I even questioned it and got answers I just didn’t like them. It was just something I wasn’t willing to change. I also wasn’t sure about doing weight daily. I learned to chart it weekly vs daily. 
I’ll continue to do my food and weight charting. Even chart it daily. I find that helpful.
The psychology being used is somewhat repetitive for me. Grateful for the 2 week trial. Very minimal assistance from specialists. Every 4 days doesn’t seem worth the price. 
If it works for other, great! Go for it. Just not my thing.",1412,16,12,false,4696303409,The fishermans wife,Customers,405992054,2019-09-25T18:19:11+00:00,10893423,So sorry that you did not have the best experience with Noom! We have forwarded your feedback to our product team for review. ,,1567845888,1672890707,
us,634598719,2019-05-29T15:05:38Z,4,Helped me get back on track,"What I liked: the motivation to weigh in, the weight chart, most of the content (although it’s very cutesy and hashtag-heavy), and the ability to log exercise. What I though was pretty good: the calorie-logging function. I have nothing to compare it to short of reading labels and writing on paper, so I don’t know how it compares in simplicity and accuracy with other apps that might be out there. I thought it was pretty easy. What I didn’t use or find helpful: The weekly check-in from my goal specialist and the group coaching. Once a week I would get asked a generic question by my specialist. They only communicate with you once a week. Also, group coaching on an app is just not for me. I don’t want to be looking at my phone all day and reading other people’s responses and trying to figure out what to say back. That is way too time-consuming. So after the first introduction I never went back to the group. I didn’t have too much weight to lose, I signed up to give me some accountability for what I was eating. It was eye-opening. I liked Noom for tracking what I ate and making me think differently. I did it for two months and it helped, I took off the few lbs I wanted to lose and have maintained within a couple pounds. I have to say, when following the program, I was almost always hungry! Losing weight is no joke.",1331,5,2,false,4230556534,Kaywaveland,Customers,399656859,2019-07-24T18:43:21+00:00,9831296,Thanks for sharing your honest feedback!,,1559958302,1672890706,
us,634598719,2020-03-26T00:07:36Z,4,It’s a great support system,"I have been using Noom for about two months. Having the support both from the articles in the app and the group chat have definitely helped me. I went in with about 50 pounds to lose to get to a healthy weight, and I needed an easy, nonjudgemental place to start. Currently I’m down about 24 pounds, feeling great. The app offers me support and gives me someone to talk to about my struggles that people in my everyday life just don’t understand. It’s somewhat customizable, I wanted to lose weight quicker, so I might have a different “calorie budget” than others. 
The app didn’t really tell me anything I didn’t know about weight loss. If you think you can lower your calorie consumption and exercise regularly on your own, then you might not need this. But for me it’s important to have daily reminders and tips on the psychology behind weight loss. 

My criticism would be on the payment plan. The app charges you four months all at once after the free trial. At $44 a month, it’s a big chunk of cash for a broke college student like me. I would have preferred to pay by month to lessen the load. I found myself using a lot of the features from the app at first, but now I think I have the hang of it. I would have tried a period of time without the app to continue weight loss but the money has already been spent.",1320,0,0,false,5713485702,Imstillthinking,Customers,389705776,,,,,1585704589,1672890705,
us,634598719,2020-02-24T18:19:22Z,4,Good program except for...,"I really like this program. I wish I could give 4.5 stars.  The only problem is the group discussion board.   There is absolutely no organization. You are supposed to share things with the group but when you click on the link it doesn’t take you to a “module” for that particular response.  It is just a big mess of responses to all different questions in no particular order that I can see.   So instead of everyone responding to question A and discussing, you have to scroll through the whole mess.   If you get a notification that someone responded to your comments or mentioned you in a comment and you click the notification same thing you are just dumped in the mess. 
People feel the need to post everything they have done. Again no specific module.   
I don’t have time to scroll through all of it.   I think Noomnerds need to look at how an online course or other apps, like Facebook, are set up. When you click a link it should take you to module on that question where everyone is responding.  If you get a notification clicking it should take you to the comment.  Want to post your daily activity....there should be a separate module for that also.  
I’ve learned a lot with Noom. Based on science. Plenty of reinforcement. 
Could be a GREAT program if it was more organized.",1287,1,1,false,5575258972,JMSalisbury60,Customers,389146325,,,,,1583035739,1672890704,
us,634598719,2022-03-08T12:30:28Z,1,Really disappointing engagement & features,"I was really excited to try Noom, but that excitement was quickly dashed.  The features are pretty poor compared to other apps.  For instance, MyFitnessPal has a far better calorie/food tracking function, even under their free plan.  I cook all the time and it’s not possibly to make and store recipes ahead of time. You also can’t plan a day ahead.  I’ve had to turn to myfitnesspal to plan my caloric intake for the next day, for instance. But what was really disappointing was the engagement with the “1:1” coach.  I recognize that this isn’t a quick exchange program where you have a running convo with your coach, but I did expect them to a.) read what you write in the chat, and b.) offer at least some response when you immediately respond.  I asked about the 1:1 coaching in the group chat, and I was provided with three totally unrelated responses (so boiler plate that they must send).  Then I finally got a 1:1 “coach” and they asked a question about my deeper goals.  That’s a fairly hefty Q to get your journey started, and I immediately responded.  24 hours later and it’s still radio silence.  Checked w customer service to see if that’s how it is, and they basically confirmed that a back and forth convo takes about 48 hours. That’s ridiculous.  It’s one thing to be available for a full convo 10 mins every few days, but it’s another to have them ghost you immediately after their initial engagement and being told that normal.",1445,0,0,false,8433378268,JDubs0701,Customers,105117550,2022-03-09T15:31:01+00:00,28474729,We are working hard to improve and genuinely appreciate this honest feedback. Our Support Team would really love to hear from you to learn more about your experience. May you reach out to us at ASreviews@Noom.com so we can assist you further?,,1647834215,1672890703,1653489194
us,634598719,2021-09-07T16:03:03Z,2,Extremely basic,"If you have a basic understanding of health & nutrition, this app is NOT for you. Is it better than the elimination/restrictive diets that focus solely on what you eat? Sure. But the lessons are really basic (surprise! Sugar isn’t healthy) and the tone is condescending. So. Many. Hashtags. The coaches aren’t helpful. The app itself is not user-friendly at all; you’re supposed to write goals in the app, but the app doesn’t save them…! So you’re also supposed to take screenshots of what you wrote…which they don’t tell you. Expectations upfront are unclear - for example, you can opt to join a group, but they don’t add you to one until you’ve been in the app for two weeks. But they don’t actually tell you that, so you’re just left wondering what’s going on. The messaging section is also awful and difficult to use. For a company that claims to serve so many customers, I would’ve expected a way better interface. The food logging functionality is ok, but My Fitness Pal is far superior. And don’t believe their whole “we don’t label foods good or bad” claim…they literally label them red and green. But somehow expect you not to see them as good/bad. A psychology-based company should know better, you’d think. 

I see what they’re trying to do, and I respect it. But the execution is pretty mediocre. Your $ is better spent on Christy Harrison’s intuitive eating course, or a program like Smart Strong Bold.",1415,1,1,false,7781365268,c3n001,Customers,312749273,,,,,1631962706,1672890702,
us,634598719,2021-06-09T13:33:10Z,5,Believe,"I’m so impressed with the Noom program. It’s the best program I have ever used. I truly BELIEVE I will achieve success. No matter whether I meet my idea weight loss goal of 45 lbs or not. What I’m learning as a Noomer will change my life and health for the better. The technique of using psychology to relearn your personal relationship with food and building a positive foundation of a balance of physical activity and more thoughtful food choices is a win win situation. The tools suggested to manage stress and to try and understand why we make the choices we make about eating is so helpful. The coaches are phenomenal in their enlightened , experienced suggests and they are wonderful cheerleaders! I just completed my first level and although it’s a slow and steady journey... the great thing is .. NOOM teaches a SUSTAINABLE situation of weight loss. No YO-Yo stuff here. As a new NOOMER... just Believe it can be done. Keep your mind set on your BIG PICTURE, and know the longest of journeys begins with taking the first step. Perfection is not required! Just keep positive and get back up and be kind to yourself when you feel you have failed.. we are only human. Noom can help you become the best version of your human self! 😃. Thanks NOOM and much thanks to my awesome coach Valerie. Linda Marriott.",1310,0,0,false,7444903284,Lindy in Indy!,Customers,1176946782,,,,1624449551,1623838597,1672890701,
